start_time,open_price,high_price,low_price,close_price,volume,turnover,category,symbol,interval,pivot,support,support_2,resistance,resistance_2,dtt
1726855200000,62703.1,62971.18,62338.46,62868.54,1321.092896,82745543.81190097,spot,BTCUSDT,60,62726.06,62480.939999999995,62093.34,63113.659999999996,63358.78,2024-09-20 18:00:00+00:00
1726851600000,62866.0,62988.56,62615.23,62703.1,1129.966277,70950873.3143791,spot,BTCUSDT,60,62768.96333333334,62549.36666666668,62395.633333333346,62922.69666666668,63142.293333333335,2024-09-20 17:00:00+00:00
1726848000000,63159.6,63286.24,62807.19,62866.0,950.316896,59878091.83339708,spot,BTCUSDT,60,62986.47666666666,62686.713333333326,62507.426666666666,63165.76333333332,63465.52666666666,2024-09-20 16:00:00+00:00
1726844400000,63041.85,63362.04,62667.56,63159.6,1010.290685,63661068.33182494,spot,BTCUSDT,60,63063.06666666667,62764.093333333345,62368.58666666667,63458.57333333335,63757.546666666676,2024-09-20 15:00:00+00:00
1726840800000,62852.95,63516.92,62571.43,63041.85,1402.717766,88464497.55830912,spot,BTCUSDT,60,63043.4,62569.880000000005,62097.91,63515.37,63988.89,2024-09-20 14:00:00+00:00
1726837200000,63423.97,63456.02,62679.01,62852.95,1508.585384,94970499.84772804,spot,BTCUSDT,60,62995.993333333325,62535.96666666665,62218.98333333333,63312.97666666665,63773.00333333332,2024-09-20 13:00:00+00:00
1726833600000,63443.24,63555.15,63333.08,63423.97,881.11199,55893656.15506594,spot,BTCUSDT,60,63437.4,63319.65,63215.33,63541.72,63659.47,2024-09-20 12:00:00+00:00
1726830000000,63667.94,63709.63,63348.27,63443.24,834.336029,52984990.00148431,spot,BTCUSDT,60,63500.38,63291.13,63139.02,63652.49,63861.74,2024-09-20 11:00:00+00:00
1726826400000,63477.92,63678.84,63347.03,63667.94,735.970175,46751754.69428033,spot,BTCUSDT,60,63564.60333333333,63450.36666666667,63232.793333333335,63782.176666666666,63896.41333333333,2024-09-20 10:00:00+00:00
1726822800000,63304.28,63554.99,63264.64,63477.92,646.8756,41045534.43820963,spot,BTCUSDT,60,63432.51666666666,63310.04333333333,63142.166666666664,63600.393333333326,63722.86666666666,2024-09-20 09:00:00+00:00
1726819200000,63518.29,63534.49,63104.55,63304.28,945.631957,59901134.95410203,spot,BTCUSDT,60,63314.44,63094.39000000001,62884.50000000001,63524.33,63744.38,2024-09-20 08:00:00+00:00
1726815600000,63778.93,63778.93,63388.98,63518.29,1488.505655,94615644.45313196,spot,BTCUSDT,60,63562.06666666667,63345.203333333346,63172.116666666676,63735.15333333334,63952.01666666667,2024-09-20 07:00:00+00:00
1726812000000,63810.19,63924.49,63626.05,63778.93,1173.028134,74796318.01002482,spot,BTCUSDT,60,63776.49,63628.49,63478.05,63926.92999999999,64074.92999999999,2024-09-20 06:00:00+00:00
1726808400000,63843.79,64031.3,63600.0,63810.19,1134.882737,72420060.95212416,spot,BTCUSDT,60,63813.829999999994,63596.359999999986,63382.52999999999,64027.65999999999,64245.13,2024-09-20 05:00:00+00:00
1726804800000,63756.62,64144.41,63669.55,63843.79,1544.696133,98704737.00630048,spot,BTCUSDT,60,63885.916666666664,63627.423333333325,63411.056666666664,64102.283333333326,64360.776666666665,2024-09-20 04:00:00+00:00
1726801200000,63125.08,63760.51,63080.02,63756.62,1139.950903,72232852.28293496,spot,BTCUSDT,60,63532.38333333333,63304.25666666666,62851.893333333326,63984.746666666666,64212.87333333334,2024-09-20 03:00:00+00:00
1726797600000,63039.89,63132.78,62816.02,63125.08,715.305028,45047229.80217012,spot,BTCUSDT,60,63024.62666666667,62916.47333333334,62707.86666666667,63233.233333333344,63341.38666666667,2024-09-20 02:00:00+00:00
1726794000000,62762.52,63197.93,62600.0,63039.89,915.948786,57586399.04386392,spot,BTCUSDT,60,62945.94,62693.950000000004,62348.01,63291.880000000005,63543.87,2024-09-20 01:00:00+00:00
1726790400000,62950.21,63017.14,62657.14,62762.52,892.767486,56096464.91396232,spot,BTCUSDT,60,62812.26666666666,62607.393333333326,62452.26666666666,62967.393333333326,63172.26666666666,2024-09-20 00:00:00+00:00
1726786800000,62943.5,63076.0,62900.95,62950.21,571.836921,36021342.54190022,spot,BTCUSDT,60,62975.72,62875.44,62800.67,63050.490000000005,63150.770000000004,2024-09-19 23:00:00+00:00
1726783200000,62885.7,63101.2,62651.35,62943.5,874.08719,54929088.90982097,spot,BTCUSDT,60,62898.68333333333,62696.16666666666,62448.83333333333,63146.016666666656,63348.533333333326,2024-09-19 22:00:00+00:00
1726779600000,63019.19,63184.72,62885.46,62885.7,507.326517,31971642.59768443,spot,BTCUSDT,60,62985.293333333335,62785.86666666667,62686.03333333333,63085.12666666667,63284.55333333334,2024-09-19 21:00:00+00:00
1726776000000,63255.9,63261.56,62932.7,63019.19,714.710415,45133302.96770779,spot,BTCUSDT,60,63071.15,62880.740000000005,62742.29,63209.600000000006,63400.01,2024-09-19 20:00:00+00:00
1726772400000,63632.68,63644.55,63183.65,63255.9,1670.51356,105903283.42197987,spot,BTCUSDT,60,63361.36666666667,63078.183333333334,62900.46666666667,63539.083333333336,63822.26666666667,2024-09-19 19:00:00+00:00
1726768800000,63710.05,63791.66,63481.1,63632.68,1608.428055,102335302.43573917,spot,BTCUSDT,60,63635.14666666667,63478.63333333333,63324.58666666666,63789.193333333336,63945.70666666667,2024-09-19 18:00:00+00:00
1726765200000,63558.65,63856.57,63276.22,63710.05,1360.911695,86586430.40525886,spot,BTCUSDT,60,63614.280000000006,63371.99000000001,63033.93000000001,63952.34000000001,64194.630000000005,2024-09-19 17:00:00+00:00
1726761600000,63152.4,63687.88,62936.9,63558.65,1655.881457,104864201.71002428,spot,BTCUSDT,60,63394.47666666666,63101.07333333333,62643.496666666666,63852.05333333332,64145.45666666666,2024-09-19 16:00:00+00:00
1726758000000,62937.54,63353.35,62835.52,63152.4,1166.727894,73644215.29356095,spot,BTCUSDT,60,63113.75666666666,62874.16333333332,62595.92666666666,63391.993333333325,63631.58666666666,2024-09-19 15:00:00+00:00
1726754400000,63043.94,63513.5,62889.07,62937.54,1610.650247,101831299.14535405,spot,BTCUSDT,60,63113.37,62713.240000000005,62488.94,63337.670000000006,63737.8,2024-09-19 14:00:00+00:00
1726750800000,62927.69,63378.65,62681.39,63043.94,2212.315114,139440149.86812618,spot,BTCUSDT,60,63034.66,62690.670000000006,62337.4,63387.93000000001,63731.920000000006,2024-09-19 13:00:00+00:00
1726747200000,62644.52,63225.3,62572.59,62927.69,2190.877344,137868611.64587885,spot,BTCUSDT,60,62908.52666666667,62591.75333333334,62255.816666666666,63244.46333333335,63561.23666666668,2024-09-19 12:00:00+00:00
1726743600000,62317.81,62717.33,62234.85,62644.52,1218.365291,76148978.80483834,spot,BTCUSDT,60,62532.23333333333,62347.13666666666,62049.75333333333,62829.61666666666,63014.71333333333,2024-09-19 11:00:00+00:00
1726740000000,62269.64,62748.54,62269.64,62317.81,1379.512988,86153317.82145748,spot,BTCUSDT,60,62445.329999999994,62142.11999999999,61966.42999999999,62621.01999999999,62924.229999999996,2024-09-19 10:00:00+00:00
1726736400000,61929.97,62358.91,61890.78,62269.64,980.493764,60941435.19442082,spot,BTCUSDT,60,62173.11000000001,61987.31000000001,61704.98,62455.44000000002,62641.24000000001,2024-09-19 09:00:00+00:00
1726732800000,62101.9,62200.0,61880.02,61929.97,1107.929205,68749553.2640966,spot,BTCUSDT,60,62003.329999999994,61806.65999999999,61683.34999999999,62126.63999999999,62323.31,2024-09-19 08:00:00+00:00
1726729200000,62024.7,62174.04,61937.0,62101.9,1469.597773,91219479.05107813,spot,BTCUSDT,60,62070.98,61967.920000000006,61833.94,62204.96000000001,62308.020000000004,2024-09-19 07:00:00+00:00
1726725600000,61994.32,62131.99,61814.97,62024.7,1059.900259,65705880.4228155,spot,BTCUSDT,60,61990.55333333332,61849.11666666665,61673.533333333326,62166.13666666664,62307.57333333332,2024-09-19 06:00:00+00:00
1726722000000,62093.7,62186.0,61905.64,61994.32,892.582284,55374775.84422013,spot,BTCUSDT,60,62028.65333333333,61871.30666666666,61748.29333333333,62151.66666666666,62309.01333333333,2024-09-19 05:00:00+00:00
1726718400000,62120.25,62156.85,61880.0,62093.7,1270.97497,78812272.8886779,spot,BTCUSDT,60,62043.51666666666,61930.18333333333,61766.666666666664,62207.033333333326,62320.36666666666,2024-09-19 04:00:00+00:00
1726714800000,62195.26,62274.98,61995.62,62120.25,1454.142244,90311056.38140264,spot,BTCUSDT,60,62130.28333333333,61985.58666666666,61850.92333333333,62264.94666666666,62409.64333333333,2024-09-19 03:00:00+00:00
1726711200000,62014.99,62323.41,61802.29,62195.26,1393.598731,86544198.15903576,spot,BTCUSDT,60,62106.98666666667,61890.56333333334,61585.86666666667,62411.68333333334,62628.106666666674,2024-09-19 02:00:00+00:00
1726707600000,62241.74,62329.23,61555.63,62014.99,1085.37812,67197280.88986196,spot,BTCUSDT,60,61966.61666666667,61604.003333333334,61193.01666666666,62377.60333333334,62740.216666666674,2024-09-19 01:00:00+00:00
1726704000000,61771.74,62592.92,61722.42,62241.74,2112.575637,131309724.68518697,spot,BTCUSDT,60,62185.69333333333,61778.46666666666,61315.19333333333,62648.96666666666,63056.19333333333,2024-09-19 00:00:00+00:00
1726700400000,60691.94,61797.43,60683.91,61771.74,1388.241732,84997813.90656334,spot,BTCUSDT,60,61417.69333333333,61037.95666666666,60304.17333333333,62151.476666666655,62531.213333333326,2024-09-18 23:00:00+00:00
1726696800000,60191.79,60705.69,60191.79,60691.94,797.530362,48247200.90149766,spot,BTCUSDT,60,60529.80666666667,60353.92333333334,60015.90666666667,60867.82333333334,61043.70666666667,2024-09-18 22:00:00+00:00
1726693200000,60227.09,60494.58,60182.04,60191.79,440.924469,26595452.883031,spot,BTCUSDT,60,60289.47,60084.36,59976.93,60396.9,60602.01,2024-09-18 21:00:00+00:00
1726689600000,60068.38,60324.73,59478.0,60227.09,1086.705531,65081326.08037233,spot,BTCUSDT,60,60009.94,59695.15,59163.21,60541.880000000005,60856.670000000006,2024-09-18 20:00:00+00:00
1726686000000,60620.95,60759.19,59966.43,60068.38,2503.159146,151092404.93315855,spot,BTCUSDT,60,60264.666666666664,59770.143333333326,59471.90666666666,60562.90333333333,61057.426666666666,2024-09-18 19:00:00+00:00
1726682400000,60011.66,61356.57,59787.01,60620.95,4261.606933,258252022.89961663,spot,BTCUSDT,60,60588.176666666666,59819.78333333333,59018.61666666667,61389.34333333333,62157.736666666664,2024-09-18 18:00:00+00:00
1726678800000,59918.56,60263.31,59510.62,60011.66,1106.699253,66247156.20906592,spot,BTCUSDT,60,59928.53,59593.75,59175.840000000004,60346.439999999995,60681.219999999994,2024-09-18 17:00:00+00:00
1726675200000,59429.87,59962.77,59174.08,59918.56,930.953716,55535963.0548384,spot,BTCUSDT,60,59685.136666666665,59407.503333333334,58896.44666666667,60196.19333333333,60473.82666666666,2024-09-18 16:00:00+00:00
1726671600000,59492.71,59756.11,59325.38,59429.87,849.473766,50561079.83755452,spot,BTCUSDT,60,59503.78666666666,59251.46333333332,59073.05666666666,59682.19333333332,59934.51666666666,2024-09-18 15:00:00+00:00
1726668000000,59515.0,59783.47,59343.8,59492.71,1400.75443,83392452.79669468,spot,BTCUSDT,60,59539.99333333334,59296.51666666668,59100.32333333334,59736.186666666676,59979.66333333334,2024-09-18 14:00:00+00:00
1726664400000,59979.9,60167.3,59310.22,59515.0,1443.374391,86241420.5648647,spot,BTCUSDT,60,59664.17333333334,59161.046666666676,58807.09333333334,60018.12666666668,60521.25333333334,2024-09-18 13:00:00+00:00
1726660800000,59854.54,60014.03,59696.18,59979.9,1102.143219,65978365.52130594,spot,BTCUSDT,60,59896.70333333333,59779.37666666666,59578.85333333333,60097.22666666666,60214.55333333333,2024-09-18 12:00:00+00:00
1726657200000,59912.48,60014.29,59826.51,59854.54,1012.599596,60670534.73926056,spot,BTCUSDT,60,59898.44666666666,59782.603333333325,59710.666666666664,59970.383333333324,60086.22666666666,2024-09-18 11:00:00+00:00
1726653600000,59655.0,59935.82,59375.11,59912.48,1211.743091,72306583.83300465,spot,BTCUSDT,60,59741.136666666665,59546.45333333333,59180.426666666666,60107.16333333333,60301.846666666665,2024-09-18 10:00:00+00:00
1726650000000,60199.49,60201.35,59655.0,59655.0,1112.986785,66711199.66858333,spot,BTCUSDT,60,59837.11666666667,59472.88333333334,59290.76666666667,60019.23333333334,60383.46666666667,2024-09-18 09:00:00+00:00
1726646400000,60438.8,60438.8,60088.02,60199.49,849.949584,51191412.22848473,spot,BTCUSDT,60,60242.10333333333,60045.40666666666,59891.32333333333,60396.18666666667,60592.88333333334,2024-09-18 08:00:00+00:00
1726642800000,60464.36,60554.5,60338.97,60438.8,739.308094,44688824.26642166,spot,BTCUSDT,60,60444.090000000004,60333.68000000001,60228.560000000005,60549.21000000001,60659.62,2024-09-18 07:00:00+00:00
1726639200000,60236.39,60500.02,60198.3,60464.36,713.014152,43024640.84184575,spot,BTCUSDT,60,60387.56,60275.1,60085.840000000004,60576.81999999999,60689.27999999999,2024-09-18 06:00:00+00:00
1726635600000,60427.9,60427.9,60196.21,60236.39,685.817678,41360221.19431636,spot,BTCUSDT,60,60286.833333333336,60145.76666666667,60055.14333333333,60377.45666666667,60518.52333333334,2024-09-18 05:00:00+00:00
1726632000000,60517.34,60694.2,60312.52,60427.9,837.701997,50691185.06973742,spot,BTCUSDT,60,60478.206666666665,60262.21333333333,60096.526666666665,60643.89333333333,60859.886666666665,2024-09-18 04:00:00+00:00
1726628400000,60356.16,60774.83,60342.52,60517.34,960.001455,58136014.31639286,spot,BTCUSDT,60,60544.89666666667,60314.96333333333,60112.58666666666,60747.27333333334,60977.20666666667,2024-09-18 03:00:00+00:00
1726624800000,60110.03,60361.46,60065.68,60356.16,905.344061,54499100.62657217,spot,BTCUSDT,60,60261.1,60160.74,59965.32,60456.52,60556.88,2024-09-18 02:00:00+00:00
1726621200000,60231.69,60326.87,59984.69,60110.03,1101.529528,66258939.50793669,spot,BTCUSDT,60,60140.53,59954.189999999995,59798.35,60296.369999999995,60482.71,2024-09-18 01:00:00+00:00
1726617600000,60311.99,60337.42,59873.22,60231.69,1101.936493,66246143.44253507,spot,BTCUSDT,60,60147.443333333336,59957.466666666674,59683.24333333334,60421.66666666667,60611.64333333333,2024-09-18 00:00:00+00:00
1726614000000,60239.4,60330.18,60003.59,60311.99,663.566655,39939527.56567648,spot,BTCUSDT,60,60215.25333333333,60100.32666666665,59888.66333333332,60426.91666666666,60541.84333333333,2024-09-17 23:00:00+00:00
1726610400000,60333.13,60349.98,60119.71,60239.4,605.260904,36452334.50234701,spot,BTCUSDT,60,60236.363333333335,60122.746666666666,60006.09333333333,60353.01666666667,60466.63333333334,2024-09-17 22:00:00+00:00
1726606800000,60117.91,60428.02,60102.64,60333.13,380.389293,22936464.6630749,spot,BTCUSDT,60,60287.93,60147.840000000004,59962.55,60473.22,60613.31,2024-09-17 21:00:00+00:00
1726603200000,59973.37,60355.04,59740.45,60117.91,1106.313581,66404384.49629138,spot,BTCUSDT,60,60071.13333333333,59787.22666666666,59456.54333333333,60401.816666666666,60685.723333333335,2024-09-17 20:00:00+00:00
1726599600000,60535.41,60704.26,59594.85,59973.37,1242.230462,74752369.28848878,spot,BTCUSDT,60,60090.82666666667,59477.39333333333,58981.416666666664,60586.80333333334,61200.23666666667,2024-09-17 19:00:00+00:00
1726596000000,60956.06,61075.98,60390.92,60535.41,1427.404191,86894035.97078817,spot,BTCUSDT,60,60667.43666666667,60258.89333333333,59982.37666666666,60943.95333333334,61352.49666666667,2024-09-17 18:00:00+00:00
1726592400000,60873.87,61003.99,60668.0,60956.06,1255.064227,76389914.48877123,spot,BTCUSDT,60,60876.01666666666,60748.04333333333,60540.026666666665,61084.033333333326,61212.00666666666,2024-09-17 17:00:00+00:00
1726588800000,61139.5,61265.19,60725.0,60873.87,1099.34244,67027498.61660249,spot,BTCUSDT,60,60954.68666666667,60644.183333333334,60414.496666666666,61184.37333333334,61494.87666666667,2024-09-17 16:00:00+00:00
1726585200000,60268.76,61345.51,60221.85,61139.5,2908.794628,177249177.49899796,spot,BTCUSDT,60,60902.28666666666,60459.06333333332,59778.626666666656,61582.72333333332,62025.94666666666,2024-09-17 15:00:00+00:00
1726581600000,58959.9,60397.81,58938.49,60268.76,2220.00558,133139353.75433646,spot,BTCUSDT,60,59868.35333333333,59338.89666666667,58409.03333333333,60798.21666666667,61327.67333333333,2024-09-17 14:00:00+00:00
1726578000000,59384.4,59421.05,58867.13,58959.9,1345.688446,79600059.59869576,spot,BTCUSDT,60,59082.69333333333,58744.336666666655,58528.77333333332,59298.25666666666,59636.613333333335,2024-09-17 13:00:00+00:00
1726574400000,59085.97,59451.98,59051.75,59384.4,1266.251784,75000074.90729459,spot,BTCUSDT,60,59296.043333333335,59140.10666666667,58895.81333333333,59540.33666666667,59696.27333333334,2024-09-17 12:00:00+00:00
1726570800000,59243.91,59301.11,59031.91,59085.97,1005.717642,59479942.04398461,spot,BTCUSDT,60,59139.66333333333,58978.21666666666,58870.46333333333,59247.41666666666,59408.86333333333,2024-09-17 11:00:00+00:00
1726567200000,58961.49,59272.7,58904.02,59243.91,1211.025112,71587422.54022443,spot,BTCUSDT,60,59140.21,59007.72,58771.53,59376.4,59508.89,2024-09-17 10:00:00+00:00
1726563600000,58798.01,59088.75,58695.45,58961.49,1564.427733,92070885.86306971,spot,BTCUSDT,60,58915.23,58741.71000000001,58521.93,59135.01000000001,59308.530000000006,2024-09-17 09:00:00+00:00
1726560000000,58700.27,58863.44,58634.01,58798.01,1001.212749,58828383.33932114,spot,BTCUSDT,60,58765.15333333334,58666.86666666668,58535.72333333334,58896.29666666668,58994.58333333334,2024-09-17 08:00:00+00:00
1726556400000,58485.98,58717.55,58452.19,58700.27,875.677306,51314720.15962008,spot,BTCUSDT,60,58623.33666666667,58529.12333333334,58357.97666666667,58794.48333333334,58888.69666666667,2024-09-17 07:00:00+00:00
1726552800000,58642.12,58678.41,58444.63,58485.98,668.895784,39150465.87332313,spot,BTCUSDT,60,58536.340000000004,58394.270000000004,58302.56,58628.05000000001,58770.12000000001,2024-09-17 06:00:00+00:00
1726549200000,58244.54,58781.86,58227.91,58642.12,854.37657,49951551.79247832,spot,BTCUSDT,60,58550.630000000005,58319.40000000001,57996.68000000001,58873.350000000006,59104.58,2024-09-17 05:00:00+00:00
1726545600000,58065.58,58342.87,58025.98,58244.54,652.511679,37970939.87750392,spot,BTCUSDT,60,58204.46333333334,58066.05666666668,57887.57333333334,58382.94666666668,58521.35333333334,2024-09-17 04:00:00+00:00
1726542000000,58117.98,58155.87,57983.57,58065.58,643.282119,37369993.13840428,spot,BTCUSDT,60,58068.340000000004,57980.810000000005,57896.04,58153.11000000001,58240.64000000001,2024-09-17 03:00:00+00:00
1726538400000,57894.84,58210.49,57835.03,58117.98,835.624139,48470912.10319269,spot,BTCUSDT,60,58054.5,57898.51,57679.04,58273.97,58429.96,2024-09-17 02:00:00+00:00
1726534800000,57627.59,57964.19,57617.51,57894.84,896.456253,51842815.77348593,spot,BTCUSDT,60,57825.513333333336,57686.83666666667,57478.833333333336,58033.51666666667,58172.193333333336,2024-09-17 01:00:00+00:00
1726531200000,58211.04,58352.02,57612.68,57627.59,1278.936797,74280419.81581359,spot,BTCUSDT,60,57864.09666666666,57376.17333333332,57124.75666666666,58115.513333333314,58603.436666666654,2024-09-17 00:00:00+00:00
1726527600000,57968.18,58412.87,57968.18,58211.04,755.309217,43959542.3860791,spot,BTCUSDT,60,58197.363333333335,57981.85666666667,57752.67333333333,58426.54666666667,58642.05333333334,2024-09-16 23:00:00+00:00
1726524000000,58003.88,58048.04,57841.8,57968.18,561.2171,32513185.79890395,spot,BTCUSDT,60,57952.67333333333,57857.306666666664,57746.433333333334,58063.54666666666,58158.91333333333,2024-09-16 22:00:00+00:00
1726520400000,57691.39,58004.22,57600.01,58003.88,482.245753,27881903.68685816,spot,BTCUSDT,60,57869.37,57734.520000000004,57465.16,58138.73,58273.58,2024-09-16 21:00:00+00:00
1726516800000,57948.8,58179.82,57637.85,57691.39,701.88293,40664333.74447003,spot,BTCUSDT,60,57836.35333333333,57492.886666666665,57294.38333333333,58034.85666666667,58378.323333333334,2024-09-16 20:00:00+00:00
1726513200000,57894.84,58037.39,57791.32,57948.8,984.472265,57036402.27875237,spot,BTCUSDT,60,57925.83666666667,57814.28333333334,57679.76666666667,58060.35333333334,58171.90666666667,2024-09-16 19:00:00+00:00
1726509600000,58172.74,58200.98,57695.87,57894.84,817.593867,47322579.21654671,spot,BTCUSDT,60,57930.56333333333,57660.14666666666,57425.45333333333,58165.25666666666,58435.67333333333,2024-09-16 18:00:00+00:00
1726506000000,57813.59,58274.65,57471.2,58172.74,1266.561103,73192218.22325036,spot,BTCUSDT,60,57972.863333333335,57671.07666666667,57169.41333333333,58474.52666666667,58776.31333333334,2024-09-16 17:00:00+00:00
1726502400000,57888.46,57959.62,57677.12,57813.59,1132.087253,65468347.55108279,spot,BTCUSDT,60,57816.77666666667,57673.93333333334,57534.27666666667,57956.43333333334,58099.27666666667,2024-09-16 16:00:00+00:00
1726498800000,57607.05,58004.95,57561.0,57888.46,813.600741,47061543.69533875,spot,BTCUSDT,60,57818.136666666665,57631.323333333334,57374.18666666667,58075.27333333333,58262.08666666666,2024-09-16 15:00:00+00:00
1726495200000,58492.54,58559.99,57578.8,57607.05,1288.725051,74664092.86334828,spot,BTCUSDT,60,57915.280000000006,57270.570000000014,56934.09000000001,58251.76000000001,58896.47,2024-09-16 14:00:00+00:00
1726491600000,58532.13,58616.3,57988.94,58492.54,1123.226815,65538624.64253948,spot,BTCUSDT,60,58365.926666666666,58115.55333333333,57738.566666666666,58742.91333333333,58993.28666666667,2024-09-16 13:00:00+00:00
1726488000000,58653.6,58793.76,58437.8,58532.13,845.00637,49542136.55275161,spot,BTCUSDT,60,58587.89666666667,58382.03333333333,58231.93666666667,58737.99333333333,58943.85666666667,2024-09-16 12:00:00+00:00
1726484400000,58745.39,58848.97,58645.48,58653.6,510.614082,29988866.7991619,spot,BTCUSDT,60,58716.01666666667,58583.06333333334,58512.52666666667,58786.55333333334,58919.50666666667,2024-09-16 11:00:00+00:00
1726480800000,58631.65,58747.79,58500.01,58745.39,644.482307,37770292.34010134,spot,BTCUSDT,60,58664.39666666667,58581.003333333334,58416.61666666667,58828.78333333333,58912.176666666666,2024-09-16 10:00:00+00:00
1726477200000,58923.14,59037.72,58585.56,58631.65,740.072301,43507292.78136093,spot,BTCUSDT,60,58751.64333333333,58465.566666666666,58299.48333333333,58917.72666666667,59203.80333333334,2024-09-16 09:00:00+00:00
1726473600000,58909.47,59182.26,58851.03,58923.14,839.946902,49547824.62663167,spot,BTCUSDT,60,58985.47666666666,58788.69333333332,58654.24666666666,59119.923333333325,59316.706666666665,2024-09-16 08:00:00+00:00
1726470000000,58710.83,58971.36,58662.96,58909.47,571.986226,33659915.45813649,spot,BTCUSDT,60,58847.93,58724.5,58539.53,59032.9,59156.33,2024-09-16 07:00:00+00:00
1726466400000,58665.51,58857.48,58618.32,58710.83,630.436569,37022869.15554955,spot,BTCUSDT,60,58728.87666666667,58600.27333333334,58489.71666666667,58839.43333333334,58968.036666666674,2024-09-16 06:00:00+00:00
1726462800000,58353.08,58670.19,58337.61,58665.51,646.811334,37849944.04425396,spot,BTCUSDT,60,58557.77,58445.34999999999,58225.189999999995,58777.92999999999,58890.35,2024-09-16 05:00:00+00:00
1726459200000,58571.2,58598.9,58307.51,58353.08,663.551266,38782358.20945047,spot,BTCUSDT,60,58419.829999999994,58240.75999999999,58128.439999999995,58532.14999999999,58711.219999999994,2024-09-16 04:00:00+00:00
1726455600000,58271.29,58607.75,58216.27,58571.2,783.158924,45765701.53905241,spot,BTCUSDT,60,58465.07333333333,58322.39666666665,58073.59333333332,58713.876666666656,58856.55333333333,2024-09-16 03:00:00+00:00
1726452000000,58600.01,58671.49,58114.15,58271.29,1003.675957,58599279.07453117,spot,BTCUSDT,60,58352.31,58033.13,57794.97,58590.469999999994,58909.649999999994,2024-09-16 02:00:00+00:00
1726448400000,58663.13,58808.02,58413.97,58600.01,972.321688,56989089.49211005,spot,BTCUSDT,60,58607.333333333336,58406.646666666675,58213.28333333334,58800.69666666667,59001.38333333333,2024-09-16 01:00:00+00:00
1726444800000,59125.26,59212.21,58600.0,58663.13,1017.227411,59862501.58245966,spot,BTCUSDT,60,58825.113333333335,58438.01666666667,58212.903333333335,59050.22666666667,59437.323333333334,2024-09-16 00:00:00+00:00
1726441200000,59422.52,59460.54,58686.66,59125.26,1290.238599,76192469.57803936,spot,BTCUSDT,60,59090.82000000001,58721.10000000001,58316.94000000001,59494.98000000001,59864.700000000004,2024-09-15 23:00:00+00:00
1726437600000,59661.54,59677.66,59385.0,59422.52,654.108019,38892113.87698841,spot,BTCUSDT,60,59495.06,59312.45999999999,59202.399999999994,59605.119999999995,59787.72,2024-09-15 22:00:00+00:00
1726434000000,59796.04,59801.4,59477.0,59661.54,651.704844,38842073.02782894,spot,BTCUSDT,60,59646.64666666667,59491.89333333333,59322.246666666666,59816.293333333335,59971.04666666667,2024-09-15 21:00:00+00:00
1726430400000,59875.05,59941.13,59687.5,59796.04,726.000132,43418411.16347261,spot,BTCUSDT,60,59808.223333333335,59675.31666666667,59554.59333333334,59928.94666666667,60061.85333333333,2024-09-15 20:00:00+00:00
